2355,На чем были сделаны капиталы Ватикана?,"на производстве оружия, презервативов"
2356,Цель выпуска Ватиканом собственных денег?,для продажи коллекционерам
2357,"В 1970 году была отчеканена золотая монета номиналом в 20 тыс. франков, на которой увековечил свой образ каннибал. Так ли это?",Да
2358,Сколько видов 25-ти рублёвых мельхиоровых монет было выпущено к Олимпиаде в Сочи?,4
2359,"Во времена Петра I была государственная должность ""прибыльщик"" - нечто вроде министра финансов во дворце.В его функции входило изыскивание источников пополнения казны. Где по большей части искали ""прибыток""?",изымали у купцов
2360,"В старину на Руси существовало понятие ""начетные деньги"". Это деньги:",завернутые в бумажку
2361,"В какой биатлонной гонке, при необходимости, спортсмены имеют право воспользоваться тремя дополнительными патронами?",эстафета
2362,Какой вид биатлонных гонок был включен в программу Зимних Олимпийских игр самым первым?,индивидуальная гонка
2363,Какая биатлонная гонка имеет второе название – персьют?,гонка преследования
2364,В какой гонке биатлонисты не бегут штрафные круги после промахов на огневом рубеже?,индивидуальная гонка
2365,"Какая гонка, как правило, является самой последней в соревнованиях по биатлону?",масс-старт
2366,В какой биатлонной гонке спортсменам необходимо пробежать самое большое расстояние?,В какой биатлонной гонке спортсменам необходимо пробежать самое большое расстояние?
2367,Спринт и индивидуальная гонка являются единственными видами биатлонных гонок с раздельным стартом?,Нет
2368,Какая гонка никогда не проводится самой первой в соревнованиях по биатлону?,гонка преследования
2369,В какой гонке биатлонистам добавляют штрафную минуту за каждый промах на огневом рубеже?,индивидуальная гонка
2370,Как называется эстафета в которой биатлонисты и биатлонистки выступают одновременно?,смешанная
2371,Вино приходит ... уходит,стыд
2372,"Первая колом, вторая ... третья мелкими пташечками",соколом
2373,"Название какой планеты-гиганта совпадает с кодовым названием Среднедонской наступательной операции, проведенной советскими войсками 16-30 декабря 1942 года?",Сатурн
2374,"С какой страной СССР (РСФСР) после Октябрьской революции провел четыре войны, в том числе последнюю (в историографии противника она именуется «война-продолжение») на одном из фронтов Великой Отечественной войны?",Финляндия
2375,Победа в каком из перечисленных сражений Великой Отечественной войны не вошла в Дни воинской славы России?,Белорусская наступательная операция
2376,Как называлась стратегическая военная операция вооруженных сил СССР по уничтожению окруженных войск противника - заключительная часть Сталинградской битвы?,Кольцо
2377,Какая из перечисленных операций не входит в «Десять сталинских ударов» - проведенных в 1944 году крупнейших наступательных стратегических операций вооруженных сил СССР?,В список входят все
2378,Имя какого героя Отечественной войны 1812 года получила Белорусская наступательная операция 1944 года?,Багратион
2379,"Одним из итогов «Десяти сталинских ударов» 1944 года стал переход на сторону антигитлеровской коалиции союзников Германии - Румынии, Финляндии и Болгарии.",Да
2380,"Одной из целей Выборгско-Петрозаводской операции, начавшейся 10 июня 1944 года, было воспрепятствование переброске немецких частей на запад, где 6 июня (так называемый «День Д») началось открытие Западного (Второго) фронта. Какое кодовое название не испол",Использовались все
2381,В ходе какой наступательной операции маршал Г.К.Жуков применил против войск противника знаменитую «прожекторную» атаку?,Берлинская наступательная операция
2382,Какая наступательная операция Красной армии завершилась уже после капитуляции немецко-фашистских войск и празднования Дня Победы?,Пражская
2383,"Полтергейст часто связан с подростком, вступающим во взрослую жизнь. Вокруг него концентрируются разные проблемы и потому подростка называют именно так.",Фокальное лицо
2384,Полтергейст представляет интерес для представителей этой науки,Парапсихология
2385,"Этот автор ""Немецкой мифологии"" описывает один из первых случаев полтергейста в Римской империи в 355 г., когда невидимая сила бросала камни и переворачивала постели",Якоб Гримм
2386,"17 декабря 1833 г. он записал в дневник, что в одном московском доме, по слухам, двигалась мебель, по этому случаю было назначено следствие и вызван священник для усмирения духов",Александр Пушкин
2387,В 80-х гг. в СССР на волне перестройки родился этот термин для отечественных полтергейстов,Барабашка
2388,Он является организатором полтергейста в одной европейской столице,Карлсон
2389,"Правда ли, что Лев Толстой описывал полтергейст при спиритическом сеансе?",Да
2390,Розенхаймский полтергейст известен по этой причине,Впервые был заснят на пленку
2391,Этот российский царь узнал о полтергейсте в Ивановом монастыре в 1666 г. и был вынужден послать преподобного Илариона для изгнания бесов,Алексей Михайлович
2392,"А.Ли возглавляет службу ""Скорой полтергейст-помощи"" в этом городе",Москва
2393,В этом городе среднемесячная температура окружающей среды в течение всего года колеблется в районе +14° C,Богот? (Колумбия)
2394,"На сколько метров поднимется уровень мирового океана, если растают все ледники, айсберги и снега на планете?",на 70 м
2395,"В России, в Ленинградской области, есть река под названием Россонь. Чем она примечательна?",Время от времени направление течения меняется
2396,У побережья какого континента наблюдаются самые высокие в мире морские приливы?,Америка
2397,В какой из перечисленных стран наименьшее ускорение свободного падения?,Мальдивские острова
2398,Пингвинов можно увидеть в естественной среде обитания,на экваторе
2399,"Правда ли, что вершина Эвереста является самой удаленной от центра Земли точкой на поверхности нашей планеты?",Нет
2400,"По представлениям современных ученых, в некоторых районах этой пустыни не было дождя в течение последних 20 млн лет",Атакама
2401,"Какой город находится в тех же широтах, что и черноморский курорт Сочи?",Торонто (Канада)
2402,"Какова среднестатистическая температура окружающей среды во внутренних районах Антарктиды, когда в Южном полушарии лето?",ниже -30°
2403,Назовите самую высокую гору (над уровнем моря) в мире,Эверест
2404,Назовите самую высокую гору в Антарктиде,Массив Винсон
2405,Назовите самую высокую вершину на территории бывшего СССР,Пик Коммунизма
2406,Назовите самую высокую гору Урала,Народная
2407,Как называются известные автогонки ?,Формула
2408,Как называют картину на которой изображено море?,Марина
2409,"Какую форму имеет ""Киндер-сюрприз"" ?",Яйца
2410,Какой капитан вступает в единоборство с соперником?,КВНа
2411,Что пишет Александра Маринина ?,Детективы
2412,Как называется один из химических элементов?,Бор
2413,Что собирают при так называемой тихой охоте?,Грибы
2414,"Как заканчивается пословица : "" Пуля - дура, а штык ..."" ?",Молодец
2415,Где большинство граждан говорят по-польски?,В Варшаве
2416,Из чего папа Карло сделал Буратино?,Из полена
2417,"Как называют работу "" спустя рукава"" ?",Халатная
2418,"Закончите название пьесы Лопе де Вега : ""Собака ... """,На сене
2419,"Кто стал символом телепрограммы ""Что? Где? Когда?""",Сова
2420,Как называется одна из пьес А.Н.Островского?,"""Лес"""
2421,Как называют грибы употребляемые в пищу ?,Съедобные
2422,Что не является атрибутом фрака ?,Галстук
2423,Как называется мера скорости корабля ?,Узел
2424,Как иначе называют телосложение ?,Конституция
2425,Организация с каким названием существовала в СССР ?,"""Интурист"""
2426,"Что крутят участники телепрограммы ""Поле чудес"" ?",Барабан
2427,Что торжественно вручают юбиляру ?,Адрес
2428,"Кто стал символом торговой марки ""Би Лайн GSM"" ?",Пчела
2429,Какое оружие собирать и разбирать на уроках НВП ?,Автомат
2430,"Закончите название праздника : ""День открытых ...",Дверей
2431,Какие бунты вспыхнули в России в 19 веке ?,Картофельные
2432,"На телевидении ""мыльными операми"" называются ...",Сериалы
2433,"Разновидность какой игры ""поддавки"" ?",Шашки
2434,В каком жанре не сочинял Винни-Пух ?,Жужжалки
2435,Большой Барьерный Риф находится у берегов,Австралии
2436,Как в быту называют простейший фотоаппарат ?,"""Мыльница"""
2437,Что входит в Десять заповедей ?,не укради
2438,Как изначально называлась яхта Врунгеля ?,Победа
2439,В каких силах меряют мощность двигателя ?,Лошадиных
2440,Что не имеет отношения к абрикосам ?,Сабза
2441,Какая из этих религий самая молодая ?,Ислам
2442,Сколько у человека ребер ?,24
2443,Супермодель Линда Евангелиста родилась в ...,Канаде
2444,Какой по счету планетой от Солнца является Юпитер?,пятая
2445,Назовите характерную особенность Юпитера,Большое красное пятно
2446,Один из естественных спутников Юпитера называется …,Европа
2447,Какая аналогия наиболее точно отражает сопоставление размеров Земли и Юпитера?,футбольный мяч и плод черешни
2448,"Как назывался космический аппарат, который впервые за историю космонавтики пролетел вблизи Юпитера и сделал снимки планеты?",«Пионер-10»
2449,Чего нет на Юпитере?,кратеров
2450,С какой регулярностью Земля и Юпитер приближаются друг ко другу?,раз в 13 месяцев
2451,"Это явление, происходящее на Юпитере и наблюдаемое с Земли или из открытого космоса, вполне соответствует названию планеты.",искровые разряды электричества в атмосфере
2452,Этот астроном эпохи Возрождения внес большой вклад в изучение Юпитера.,Галилей
2453,"Сколько времени нужно фотонам (частицам света), чтобы преодолеть расстояние от ядра до фотосферы Солнца?",0.001 секунды
2454,"К какому виду звезд относиться VY (""вэ-игрек"") Большого Пса?",гипергигант
2455,Что такое экзопланета?,планета вне Солнечной системы
2456,Как называется ярчайшая туманность на звездном небе?,Туманность Ориона
2457,"Это мощное гипермассивное тело, масса которого в миллионы раз превышает массу Солнца, находится вблизи центра галактики. Это одно из самых ярких и мощных тел во Вселенной, его называют ""ядром галактики"". О чем речь?",Квазар
2458,"В каком ""рукаве"" Млечного Пути находится Солнечная система?",Рукав Ориона
2459,Какой порядок звезд (от маленькой до большой) правильный?,"Сириус B, Солнце, Альфа Центавра, Сириус А, Альдебаран, Бетельгейзе"
2460,"Ученые обнаружили туманность, которая напоминает логотип одного из всемирно известных браузеров. Поначалу ее хотели назвать в честь этого браузера, но в итоге она получила совсем другое имя. Что это за браузер?",Firefox
2461,Сколько галактик-спутников у Млечного Пути?,29
2462,Сколько спутников имеет Плутон (включая Харон)?,5
2463,Именно в этом земном году Плутон совершит первый оборот вокруг Солнца с момента его открытия.,2178
2464,"Сколько лет было Венеции Берни, когда она придумала для Плутона название?",Одиннадцать лет
2465,Когда же был открыт Плутон?,18 февраля 1930
2466,"Назовите объект, площадь которого меньше, чем площадь Плутона.",Нет верного ответа
2467,"Как попал на работу в обсерваторию Ловелла астроном Клайд Томбо, открывший Плутон?","Директору обсерватории понравились рисунки Марса и Юпитера, которые ему отправил Клайд"
2468,В 2006 году появился новый английский глагол - to pluto (pluto - анг. Плутон). Что он означает?,Понизить в звании или ценности
2469,При каких условиях на Плутоне возможна жизнь?,Превращение Солнца в красного гиганта
2470,Как оценивали размер Плутона на момент его открытия?,Плутон по размерам равен Земле
2471,Как переводится имя Деймос?,Ужас
2472,Во сколько раз давление на поверхности Марса меньше земного?,В 160
2473,Высота горы Олимп от основания ?,"21,2 км"
2474,В какой промежуток времени была сформирована провинция Фарсида?,Ноахийская эпоха
2475,Какая по удаленности планета Марс от Солнца?,4
2476,Какого цвета нет на флаге Марса?,Желтого
2477,На сколько меняется расстояние у Марса до Солнца ?,"на 42,6 млн км."
2478,"Какого газа в атмосфере Марса меньше, чем азота, но больше, чем кислорода?",Аргона
2479,"Какой ученый сначала поддержал Теслу, сказав, что тот принял сигналы марсиан, а потом взял слова обратно?",Уильям Томсон
2480,"Какая из ""Маринеров"" отправлялась для изучения Марса?",8
2481,Частые молнии на Венере получили название ...,Электрический дракон
2482,В каком году совершился первый пролет мимо Венеры?,В 1961
2483,В честь кого называются холмы на Венере?,В честь морских богинь
2484,Венера - ...... объект по яркости в нашем небе,Третий
2485,Кто первый наблюдал фазы Венеры?,Галилео Галилей
2486,На какой высоте на Венере находится озоновый слой ?,100 км
2487,До какой высоты поднимается атмосфера Венеры?,250 км
2488,Давление на Венере...,93 атм
2489,Какой аппарат заснял 98% поверхности планеты Венера ?,Магеллан
2490,Кто создал социальную сеть Facebook ?,Марк Цукерберг
2491,Кем по роду деятельности не был Арнольд Шварценеггер?,Музыкантом
2492,По мотивам книги Сумерки девушка влюбилась в ...,Вампира
2493,Какая из этих птиц одомашнена и разводится в сельском хозяйстве?,Цесарка
2494,В каком из этих фильмов не снимался известный актер Ченнинг Татум?,Лапочка
2495,"В каком году вышла книга Памелы Трэверс ""Мэри Поппинс"" ?",1934
2496,Что лечит специалист ларинголог?,Гортань
2497,Мужская сборная какой страны чаще других становилась чемпионом мира по настольному теннису?,Китай
2498,"Какое воинское звание было у героя романа Эрнеста Хемингуэя «Прощай, оружие!»?",Лейтенант
2499,"Чьё имя носит премия мира, учреждённая в 2010 году в Китайской Народной Республике?",Конфуция
2500,Как закончил свою жизнь король Франции Генрих IV?,Заколот ножом в своей карете
2501,Какой газ открыл Пристли в 1774 году?,Кислород
2502,"Как звали мать Ларисы Огудаловой в пьесе А.Островского ""Бесприданница""?",Харита Игнатьевна
2503,Кто автор текста гимна России?,Сергей Михалков
2504,Какая часть тела человека обозначается в анатомии как мышечный вырост?,Язык
2505,Каково полное имя Тины Канделаки?,Тинатин
2506,Какое из приведенных чисел тождественно равно 1000?,"999,(9)"
2507,Какая птица кроме совы и петуха присутствует на знаменитых механических часах в Эрмитаже?,Павлин
2508,"Как назывался советский сухогруз, который перевозил тигров, в фильме ""Полосатый рейс""?","""Евгений Онегин"""
2509,Кто из актёров признался: «Чужую жизнь играю как свою...»?,Валентин Гафт
2510,"В каком веке был написан текст гимна Японии, древнейший в мире текст государственного гимна?",X
2511,"Чем окружен в Вене ""Внутренний город""?",Широкой улицей
2512,Какой физик впервые предложил «пудинговую» модель строения атома?,Дж. Томсон
2513,Какое из этих веществ не является ароматическим?,Бутадиен
2514,Кого в конце XVIII века при подсчёте населения каждого штата США приравнивали к 3/5 человека?,Раба
2515,"Что такое «Геркулесова болезнь» или «божественная болезнь» (в переводе с древнегреческого «схваченный», «застигнутый»)?",Эпилепсия
2516,На каком корабле начал свою карьеру Горацио Нельсон?,"""Резонабль"""
2517,За какое произведение Виктор Платонович Некрасов был удостоен Сталинской премии?,"""В окопах Сталинграда"""
2518,"В каком из этих городов Италии находится ""Сад чудовищ""?",Бомарцо
2519,"К какому типу оружия, по характеру наносимых повреждений, относится кончар?",Колющее
2520,Перстень с каким камнем подарил В. Далю Пушкин перед смертью?,Изумруд
2521,Какой из этих белковых токсинов стоит на вооружении одного из родов муравьёв?,Понератоксин
2522,Когда жил Горацио Нельсон?,1758-1805
2523,Название какой из этих столиц переводится на русский как «каменный город»?,Ташкент
2524,"Кто из российских рок-музыкантов записал альбомы ""Душа поэта"" и ""Смерть поэта"" на стихи Сергея Есенина?",Алексей Горшенёв
2525,Что такое лигнит?,Бурый уголь
2526,Кто подписал указ об открытии первой русской танцевальной школы — в дальнейшем Академии русского балета?,Анна Иоановна
2527,Какова длина береговой линии Крымского полуострова?,Свыше 2500 км
2528,"Какой российский город 9 мая и ещё 5 раз в году носит то же название, что и во время Великой Отечественной войны?",Волгоград
2529,У автомобилей какой фирмы техническая особенность двигателей - вращение коленчатого вала против часовой стрелки?,Хонда
2530,Какой русский князь был сыном Рюрика?,Игорь
2531,"Что обозначает латинское слово ""resono"", получившее во французском языке термин ""резонанс""?",Откликаюсь
2532,Какое созвездие самое маленькое по площади?,Южный крест
2533,Рассказа о Севастополе в каком месяце нет у Толстого?,Февраль
2534,"Кого готов был съесть лидер рок-группы «Крематорий» Армен Григорян, напевая «лишь бы мне не видеть больше улиц красных Амстердама»?",Бегемота
2535,Именем какой грузинской шахматистки при жизни была названа улица в Тбилиси?,Нона Гаприндашвили
2536,Комплекс из 14 монастырей на склонах какой горы внесен в список всемирного наследия ЮНЕСКО?,Попокатепетль
2537,Какая река не впадает в Волгу,Дон
2538,Как переводится на русский болгарское «фен»?,Веер
2539,Какая африканская страна была бельгийской колонией?,Конго
2540,Биатлонистов какой страны не было на пьедестале почёта мужской эстафетной гонки на Олимпиаде в Сочи?,Норвегия
2541,Какой актер сыграл главную роль в телесериале «Теория лжи»?,Тим Рот
2542,"Какой поэт ввел в русский язык неологизм ""бездарь""?",Игорь Северянин
2543,Какой орган поражает болезнь Хашимото?,Щитовидная железа
2544,"Кому приписывается высказывание о Сталине: «принял Россию с сохой, а оставил с атомной бомбой»?",Исаак Дойчер
2545,В каком городе находится международный аэропорт имени Христофора Колумба?,Генуя
2546,Сколько атомов водорода содержится в молекуле пропана?,8
2547,"Каким был основной род деятельности представителей Окуневской археологической культуры (Южная Сибирь, III тысячелетие до н.э.)?",Скотоводство
2548,"На гербе Перми изображён серебряный медведь, что он несёт на спине?",Евангелие
2549,"Какой чин был у Лукаша, у которого бравый солдат Швейк был денщиком?",Поручик
2550,"Какая из этих команд собаке, означает ""сидеть смирно""?",турбо
2551,"Сколько фишек надо поставить в линию, чтобы одержать победу в рэндзю?",5
2552,Какая страна имеет Шантарские острова?,Россия
2553,Самая длинная олимпийская дистанция плавания?,1500 м
2554,"Как называется регион, известный нетрадиционной медициной ?",Тибет
2555,Как звали князя Мышкина ?,Лев Николаевич
2556,Как зовут футболиста сборной Коста-Рики полузащитника Техеду ?,Ельцин
2557,"Кто из писателей взял эпиграфом к своему произведению пословицу ""Береги честь смолоду"" ?",А.С. Пушкин
2558,Где не княжил Владимир Мономах ?,в Галиче
2559,У автомобилей какой из этих стран международный регистрационный знак RA ?,Аргентина
2560,Какое вещество имеет химическую формулу H2S ?,Сероводород
2561,Что отсутствует у акулы ?,Плавательный пузырь
2562,Что изучает энзимолог ?,Ферменты
2563,Какой город ближе всего к Москве ?,Тверь
2564,"Кто автор слов ""Величие искусства яснее всего проявляется в музыке"" ?",Гёте
2565,Где произошла дуэль между Волошиным и Гумилёвым ?,на Чёрной речке
2566,"Кто не является героем песни ""В лесу родилась ёлочка"" ?",лиса
2567,Из чего изготавливают хирургический материал кетгут ?,Из кишечника копытных
2568,"Какой фрукт нужно съесть сначала, чтобы обыкновенный лимон на вкус показался сладким ?",Магический фрукт
2569,Кто из этих иностранных актёров ни разу не сыграл в кино русского ?,Джон Траволта
2570,"Какое животное называют ""байбак"" ?",Сурок
2571,По какой улице не удалось пройтись в своей песне Юрию Антонову ?,Розовая
2572,"В каком году состоялось первое вручение премии ""Оскар"" ?",В 1929
2573,Кого Балда представил бесёнку как своего младшего брата ?,Зайца
2574,Какую форму имеет здание  театра Российской Армии в Москве ?,Пятиконечной звезды
2575,"Что является основным компонентом японского национального блюда ""Соба"" ?",Лапша
2576,Где был изобретён лак для ногтей ?,Китай
2577,Какое из этих озёр является крупнейшим по площади в Великобритании ?,Лох-Ней
2578,Что такое фанаберия ?,Заносчивость
2579,"Кому из этих мастеров пера принадлежит культовый роман ""Повелитель мух"" ?",У. Голдинг
2580,"Что Аристотель называл ""инструментом всех инструментов"" ?",Руки
2581,Какой город Золотого кольца России недавно признан родиной Снегурочки ?,Кострома
2582,"Где происходит действие оперы Ж. Бизе ""Искатели жемчуга"" ?",На острове Цейлон
2583,Какой из этих вулканов выше ?,Этна
2584,Что такое или кто такой рапидограф ?,Чертёжный инструмент
2585,"Лозунгом какой политической партии был ""В борьбе обретёшь ты право  своё"" ?",Эсеров
2586,Сыновьями какого бога в древнегреческой мифологии были Фобос и Деймос ?,Арес
2587,Какое из этих шедевров архитектуры правитель посвятил своей умершей любимой ?,Тадж-Махал
2588,Как в древности называли реку Урал ?,Яик
2589,Какое море называют Янтарным ?,Балтийское
2590,Где в автомобиле должно происходить зажигание?,в двигателе
2591,Что передают друг другу спортсмены одной команды во время эстафеты?,палочку
2592,что в основном люди пьют по утрам?,чай или кофе
2593,Сколько опорных катков у ИС-7?,7
2594,Какое из этих созвездий не принадлежит к созвездиям Южного полушария?,Жираф
2595,На что был согласен Василий Тёркин в поэме Александра Твардовского?,На медаль
2596,В каком городе установлен памятник клизме?,Железноводск
2597,В каком виде спорта преуспел Марат Сафин?,Теннис
2598,Как называется хоккейный клуб из Питтсбурга?,Пингвинз
2599,"Какие животные упоминаются как в названии команды НБА, так и команды НХЛ?",Ястребы
2600,Какой современный город раньше назывался Сайгон?,Хошимин
2601,В какой из этих стран латинская письменность?,Индонезия
2602,Денежная единица Вьетнама в колониальную эпоху,Пиастр
2603,Последняя вьетнамская императорская династия?,Нгуен
2604,Самый населенный город во Вьетнаме?,Хошимин
2605,На территории какого современного государства было королевство Аютия?,Таиланд
2606,Что из нижеперечисленного не является символом вьетнамской деревни?,Рынок
2607,Какое из этих названий никогда не имело отношения к Вьетнаму?,Аютия
2608,Сколько длится беременность у кошек?,2 месяца
2609,Популярный вьетнамский суп?,Фо
2610,Какого факультета изначально не было в МГУ?,Математического
2611,Самый древний университет на территории Европы находится в?,Болонья
2612,Какое прозвище было у жены брата президента Нго Динь Зьема (Южный Вьетнам в 1960-е гг.)?,Леди Дракон
2613,Какого из этих писателей посадили за мужеловство?,Оскар Уайлд
2614,Сколько показателей в шкале апгар?,5
2615,Кто такие Мастерс и Джонсон?,Сексологи
2616,Какой музей объединяет Новый Арбат и Рамблу в Барселоне?,Музей секса
2617,"Как с латыни переводится слово ""диссертация""?",Исследование
2618,Шифр научной специальности &quot;Всеобщая история&quot;?,07.00.03
2619,Какой из этих часовых брендов основан раньше других?,Омега
2620,Какая фирма придумала наручные часы?,Картье
2621,Кто из этих деятелей не был президентом США?,Бенджамин Франклин
2622,К какой династии принадлежал Ричард Львиное сердце?,Плантагенеты
2623,Как называется связывание молекул вещества с водой без разрушения молекул воды?,гидратация
2624,Семейство Злаки относится к классу:,Однодольные
2625,Чем заполнено внутреннее пространство глазного яблока?,стекловидным телом
2626,Как звали знаменитую няню А.С.Пушкина?,Арина Родионовна
2627,Как называется столица Канады?,Оттава
2628,"Что петрушка проиграл Зурину в романе ""Капитанская дочка""?",100 рублей
2629,Сколько мишеней должен поразить каждый биатлонист в эстафете?,10 мишеней
2630,Какая современная птица считается самой крупной?,африканский страус
2631,Чем питаются страусы?,"семенами, насекомыми"
2632,"Какая газета впервые опубликовала роман «Преступление и наказание""?","""Русский вестник"""
2633,"Какие макароны называют ""волосами ангела""?",капеллини
2634,"Как вылупившиеся крокодильчики называют свою маму (""Бюро находок"")?",Крокодительница
2635,"В чей аквариум попал Немо (""В поисках Немо"")?",дантиста
2636,"Имя какой героини мультфильма про поросенка Фунтика звучит так же, как название растения?",Белладонна
2637,Какой из этих овощей родом из Америки?,помидор
2638,"В какой стране вручается кинопремия ""Сезар""?",Франция
2639,На каком космическом корабле Юрий Гагарин совершил первый в мире полет в космос?,"""Восток"""
2640,Как зовут охотника на звездном небе?,Орион
2641,"Кто продюсер группы ""Serebro""?",Максим Фадеев
2642,"Как называлась достопримечательность Пятигорска, за вход в которую О.Бендер брал деньги?",Провал
2643,"Как называется сословие или раса, на которые распадается население Индии?",каста
2644,Где были изобретены обои?,в Филадельфии
2645,Какое второе название носит гора Джомолунгма?,Эверест
2646,Каким ремесленникам покровительствовал Гефест?,кузнецам
2647,"Какой фильм Э.Рязанов снял по мотивам пьесы А.Островского ""Бесприданница""?","""Жестокий романс"""
2648,Каково настоящее имя иллюзиониста Гарри Гудини?,Эрик Вайс
2649,"Какая профессия была у Керри Брэдшоу из сериала ""Секс в большом городе""?",журналист
2650,Какая хромосома определяет мужской пол?,Y
2651,Какое слово наиболее часто произносится в фильме Кэмерона «Титаник»?,Роза
2652,Как называется первый клип певицы Славы?,Люблю и ненавижу
2653,Как называется древнее вымершее крупное пресмыкающееся?,динозавр
2654,Какое небо было в фильме с участием Тома Круза?,ванильное
2655,На долларе какой страны есть 14 нолей на самой ценной банкноте?,Зимбабве
2656,Как в просторечье называют почту mail.ru?,мыло
2657,"Какая певица родилась во Франции, жила в Польше, а сегодня ее город - Санкт-Петербург?",Эдита Пьеха
2658,В какой стране снеговиков принято лепить из двух шаров?,Япония
2659,Сколько времени длилась война между Занзибаром и Британией (1896 г.)?,45 минут
2660,Для игры на каком музыкальном инструменте используют медиатор?,гитара
2661,"В каком городе расположена знаменитая скульптура ""Родина-мать""?",Волгоград
2662,"С какой цифры начинаются штрих коды, которыми обозначают все указы Президента РФ?",2
